system:index,ash,camphor,category,crepemyrtl,id,ispalm,jacaranda,magnolia,mexfanpalm,oak,pine,place,species,sum,.geo
00020000000000008660_0,false,false,magnolia,false,172770,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12895393512335,34.18678052585877]}"
00020000000000008661_0,false,false,magnolia,false,172771,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12967258735064,34.18678052585877]}"
00020000000000008662_0,false,false,magnolia,false,172772,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12994208193588,34.18678052585877]}"
00020000000000008663_0,false,false,magnolia,false,172773,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1300319134643,34.18678052585877]}"
00020000000000008664_0,false,false,magnolia,false,172774,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13119972333364,34.18669069433036]}"
00020000000000008668_0,false,false,magnolia,false,172778,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13057090263476,34.18669069433036]}"
00020000000000008669_0,false,false,magnolia,false,172779,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12985225040747,34.18669069433036]}"
0002000000000000866a_0,false,false,magnolia,false,172781,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1302115765211,34.18669069433036]}"
0002000000000000866b_0,false,false,magnolia,false,172782,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13039123957793,34.18669069433036]}"
0002000000000000866d_0,false,false,magnolia,false,172790,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15204063792521,34.19127210227937]}"
0002000000000000866e_0,false,false,magnolia,false,172793,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13335568001553,34.19854845608074]}"
0002000000000000866f_0,false,false,magnolia,false,172796,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12113859215151,34.18740934655766]}"
00020000000000008671_0,false,false,magnolia,false,172808,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12580983162893,34.1869601889156]}"
00020000000000008672_0,false,false,magnolia,false,172809,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12580983162893,34.186870357387185]}"
00020000000000008673_0,false,false,magnolia,false,172814,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12796578831082,34.18857715642701]}"
00020000000000008677_0,false,false,magnolia,false,172824,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12365387494704,34.18291777013706]}"
00020000000000008679_0,false,false,magnolia,false,172826,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12536067398686,34.18579237904624]}"
0002000000000000867c_0,false,false,magnolia,false,172830,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14296765355562,34.191631428393016]}"
0002000000000000867e_0,false,false,magnolia,false,172838,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1512321541695,34.19684165704091]}"
0002000000000000867f_0,false,false,magnolia,false,172839,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15132198569792,34.19684165704091]}"
00020000000000008680_0,false,false,magnolia,false,172841,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15302878473774,34.19854845608074]}"
00020000000000008692_0,false,false,magnolia,false,172864,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12311488577657,34.18363642236435]}"
00020000000000008693_0,false,false,magnolia,false,172866,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14701007233414,34.20079424429104]}"
00020000000000008695_0,false,false,magnolia,false,172868,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14683040927733,34.200704412762626]}"
00020000000000008697_0,false,false,magnolia,false,172870,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12006061381057,34.18938564018272]}"
00020000000000008698_0,false,false,magnolia,false,172871,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.11988095075374,34.18812799878495]}"
000200000000000086a2_0,false,false,magnolia,false,172885,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14808805067509,34.197111151626146]}"
000200000000000086a4_0,false,false,magnolia,false,172906,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12805561983923,34.19818912996709]}"
000200000000000086a5_0,false,false,magnolia,false,172908,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.14790838761827,34.1960331732852]}"
000200000000000086a6_0,false,false,magnolia,false,172909,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13344551154394,34.203489190143394]}"
000200000000000086a7_0,false,false,magnolia,false,172910,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13344551154394,34.203489190143394]}"
000200000000000086a8_0,false,false,magnolia,false,172911,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13299635390189,34.20384851625705]}"
000200000000000086b0_0,false,false,magnolia,false,172920,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13102006027682,34.198817950665976]}"
000200000000000086bb_0,false,false,magnolia,false,172940,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15671187740264,34.193787385074906]}"
000200000000000086bc_0,false,false,magnolia,false,172941,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.15680170893106,34.193787385074906]}"
000200000000000086c1_0,false,false,magnolia,false,172949,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.1474592299762,34.19181109144984]}"
0002000000000000a152_0,false,false,magnolia,false,194755,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13434382682806,34.20223154874563]}"
0002000000000000a153_0,false,false,magnolia,false,194756,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13407433224282,34.20268070638769]}"
0002000000000000a156_0,false,false,magnolia,false,194760,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13371500612918,34.20312986402975]}"
0002000000000000a157_0,false,false,magnolia,false,194761,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13371500612918,34.20312986402975]}"
0002000000000000a158_0,false,false,magnolia,false,194766,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.18722968350083]}"
0002000000000000a159_0,false,false,magnolia,false,194767,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.13488281599854,34.19702132009773]}"
0002000000000000a15b_0,false,false,magnolia,false,194771,False,false,True,False,False,False,Los Angeles County,Southern Magnolia,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.12868444053811,34.187319515029245]}"
